id_fornecedor,cnpj,nome_fornecedor,cidade,uf,porte
11151,61106400431791,Gamma Construções 11151,Curitiba,PA,EPP
11152,76682168684712,Delta Saúde 11152,Porto Alegre,PA,ME
11153,88761614540724,Omega Consultoria 11153,Recife,MG,ME
11154,88664510913654,Central Sistemas 11154,Curitiba,RS,MEI
11155,61545833699847,Digital Soluções 11155,Manaus,RN,MÉDIA
11156,77353625997993,Prime Alimentação 11156,Manaus,SC,ME
11157,71819556424290,Norte Transportes 11157,Fortaleza,PR,ME
11158,93467083105040,Beta Tecnologia 11158,Salvador,AM,ME
11159,59710456619973,Rápida Logística 11159,Recife,RS,GRANDE
11160,56227973112324,Nova Segurança 11160,Belém,CE,EPP
11161,78630329723967,Brasil Obras 11161,Recife,BA,EPP
11162,49682810347237,Sul Engenharia 11162,São Paulo,PA,EPP
11163,72005044553821,Beta Tecnologia 11163,Porto Alegre,AM,MEI
11164,45952815841563,Alpha Serviços 11164,Belém,PA,EPP
11165,87960259557753,Sul Engenharia 11165,Rio de Janeiro,DF,MEI
11166,95444274556622,Max Limpeza 11166,São Paulo,PE,EPP
11167,46184892682840,Rápida Logística 11167,Belo Horizonte,PA,EPP
11168,46922131885548,Omega Consultoria 11168,Recife,PR,MÉDIA
11169,37438585197045,Sul Engenharia 11169,Rio de Janeiro,PR,ME
11170,78995950369851,Gamma Construções 11170,Curitiba,AM,MEI
11171,69104147935082,Prime Alimentação 11171,Belo Horizonte,PA,ME
11172,35758218247869,Central Sistemas 11172,Salvador,AM,MEI
11173,32926826453119,Top Energia 11173,Curitiba,PR,MEI
11174,79693434244143,Nova Segurança 11174,São Paulo,DF,GRANDE
11175,46619345138379,Brasil Obras 11175,São Paulo,BA,MÉDIA
11176,65668972587425,Rápida Logística 11176,São Paulo,PE,MEI
11177,14794864150065,Gamma Construções 11177,Manaus,RN,ME
11178,77301581815681,Delta Saúde 11178,Recife,RN,MEI
11179,45412101101231,Gamma Construções 11179,Belém,BA,MÉDIA
11180,80832610787455,Digital Soluções 11180,São Paulo,BA,GRANDE
11181,12151561798982,Sul Engenharia 11181,Belo Horizonte,RJ,GRANDE
11182,30428547823766,Omega Consultoria 11182,Belo Horizonte,PE,MEI
11183,89918732663717,Prime Alimentação 11183,Belém,SC,MÉDIA
11184,68227490196933,Central Sistemas 11184,Curitiba,PA,MEI
11185,88547753971152,Alpha Serviços 11185,Salvador,AM,GRANDE
11186,36200683453031,Digital Soluções 11186,Recife,GO,MEI
11187,61596420479015,DIGITAL SOLUÇÕES 11187,Fortaleza,RJ,MEI
11188,64904245679269,Omega Consultoria 11188,Rio de Janeiro,RJ,MEI
11189,95057482733570,Digital Soluções 11189,Manaus,PA,MEI
11190,29046745518048,Nova Segurança 11190,São Paulo,AM,MEI
11191,52692477719558,Omega Consultoria 11191,Rio de Janeiro,RN,MÉDIA
11192,15126439941969,Central Sistemas 11192,Belo Horizonte,BA,EPP
11193,30735364153793,Prime Alimentação 11193,Fortaleza,RS,MEI
11194,37650689115464,Top Energia 11194,Salvador,DF,ME
11195,11474659294089,Central Sistemas 11195,Juazeiro,RN,EPP
11196,13437026776864,Delta Saúde 11196,Porto Alegre,CE,ME
11197,37535793357252,Alpha Serviços 11197,Porto Alegre,RJ,MEI
11198,57966779901233,Brasil Obras 11198,Belo Horizonte,MA,MÉDIA
11199,63121479717711,Alpha Serviços 11199,São Paulo,SC,ME
11200,90613124992617,Gamma Construções 11200,Porto Alegre,BA,MEI
11201,33570928807682,Omega Consultoria 11201,Porto Alegre,MA,GRANDE
11202,24048554925639,Omega Consultoria 11202,Rio de Janeiro,BA,ME
11203,36419932421569,Max Limpeza 11203,Brasília,PR,ME
11204,28567898588516,Digital Soluções 11204,Salvador,MA,EPP
11205,23223774791544,Max Limpeza 11205,Manaus,PA,ME
11206,81426477763898,Central Sistemas 11206,Curitiba,PA,ME
11207,22381384941089,Beta Tecnologia 11207,Manaus,GO,EPP
11208,49117817221721,Max Limpeza 11208,São Paulo,AM,ME
11209,55971894109618,Max Limpeza 11209,Juazeiro,MG,MÉDIA
11210,57836577606886,Rápida Logística 11210,Brasília,MG,MEI
11211,97699238341039,Omega Consultoria 11211,Recife,MA,EPP
11212,27904722302149,Sul Engenharia 11212,Brasília,AM,ME
11213,99381165904091,Gamma Construções 11213,Manaus,PE,GRANDE
11214,50650644691574,Central Sistemas 11214,Rio de Janeiro,RJ,MÉDIA
11215,31881758516258,Rápida Logística 11215,São Paulo,CE,MÉDIA
11216,43566298525749,Top Energia 11216,Juazeiro,SC,ME
11217,15502979791490,Max Limpeza 11217,Belém,MG,MEI
11218,32988448409459,Delta Saúde 11218,Recife,SC,MÉDIA
11219,15025369340886,Alpha Serviços 11219,Porto Alegre,AM,EPP
11220,22521433592310,Beta Tecnologia 11220,Belém,PR,EPP
11221,39140448201920,Brasil Obras 11221,Belém,DF,GRANDE
11222,24818973584371,Omega Consultoria 11222,Belém,MA,ME
11223,38662786655830,Central Sistemas 11223,Rio de Janeiro,DF,MÉDIA
11224,76325109576674,Beta Tecnologia 11224,Curitiba,MA,MEI
11225,98083639994762,Nova Segurança 11225,Juazeiro,SP,MEI
11226,96633795731133,Top Energia 11226,Salvador,DF,MÉDIA
11227,94175104230551,Norte Transportes 11227,Belém,AM,EPP
11228,23796841805889,Nova Segurança 11228,São Paulo,DF,EPP
11229,83689993192134,Central Sistemas 11229,São Paulo,GO,EPP
11230,40612974204057,Nova Segurança 11230,Recife,GO,GRANDE
11231,13061645652061,Sul Engenharia 11231,Manaus,SP,EPP
11232,63615936921479,Digital Soluções 11232,Curitiba,RS,ME
11233,33372405614481,Omega Consultoria 11233,Juazeiro,PR,EPP
11234,86594187678817,Max Limpeza 11234,Belém,PA,MEI
11235,49116303872916,Max Limpeza 11235,Rio de Janeiro,BA,ME
11236,63100283586529,Central Sistemas 11236,Belo Horizonte,PR,ME
11237,40968461979863,Top Energia 11237,Curitiba,DF,EPP
11238,94576083524185,Digital Soluções 11238,Curitiba,RJ,EPP
11239,65785640920339,Beta Tecnologia 11239,Manaus,PR,MÉDIA
11240,44392754136330,Norte Transportes 11240,Juazeiro,SC,EPP
11241,22465858264537,Prime Alimentação 11241,Belo Horizonte,DF,MÉDIA
11242,88638396440683,Top Energia 11242,Rio de Janeiro,MA,MEI
11243,83320096982755,Nova Segurança 11243,Recife,MA,EPP
11244,86342688477466,Alpha Serviços 11244,São Paulo,CE,MEI
11245,82983458228015,Digital Soluções 11245,Rio de Janeiro,PR,MEI
11246,24836278748952,Omega Consultoria 11246,Curitiba,RN,EPP
11247,35200013790911,Gamma Construções 11247,Juazeiro,MA,MÉDIA
11248,25594784522891,Nova Segurança 11248,Belo Horizonte,GO,ME
11249,77409676715373,Alpha Serviços 11249,Porto Alegre,PE,MEI
11250,38107817503088,Gamma Construções 11250,Salvador,DF,ME
11251,75662187638717,Norte Transportes 11251,Porto Alegre,BA,ME
11252,75984262429044,Central Sistemas 11252,Belo Horizonte,GO,EPP
11253,70651379454160,Rápida Logística 11253,Manaus,RJ,MEI
11254,11135581266457,TOP ENERGIA 11254,Manaus,RJ,ME
11255,96194814784647,Gamma Construções 11255,Sobral,DF,ME
11256,97194205347889,Norte Transportes 11256,Manaus,SC,EPP
11257,46308800178210,Gamma Construções 11257,Fortaleza,AM,MEI
11258,98246809677923,Alpha Serviços 11258,Manaus,SP,MEI
11259,99278391136939,Omega Consultoria 11259,Curitiba,SP,MEI
11260,77403684147990,Norte Transportes 11260,Sobral,PE,ME
11261,71022793954784,Sul Engenharia 11261,Salvador,MA,MEI
11262,84247848304728,Max Limpeza 11262,Belém,RJ,GRANDE
11263,31796202238569,Rápida Logística 11263,Curitiba,PE,ME
11264,15307162485561,Norte Transportes 11264,Salvador,DF,ME
11265,58502474538429,Alpha Serviços 11265,São Paulo,GO,EPP
11266,19835524989351,Omega Consultoria 11266,Rio de Janeiro,RS,EPP
11267,63542564610542,Omega Consultoria 11267,Brasília,PA,MÉDIA
11268,75065917438546,Prime Alimentação 11268,Manaus,PA,EPP
11269,82312244386472,Max Limpeza 11269,Belo Horizonte,RS,MEI
11270,69911127127570,Rápida Logística 11270,Recife,PR,EPP
11271,82121868343391,Beta Tecnologia 11271,Curitiba,MA,GRANDE
11272,11784077261794,Prime Alimentação 11272,Belém,GO,MEI
11273,86995722779663,Delta Saúde 11273,Juazeiro,AM,MEI
11274,28099389540260,Brasil Obras 11274,Fortaleza,AM,GRANDE
11275,18070768635317,Max Limpeza 11275,Fortaleza,PE,EPP
11276,21338976252927,Gamma Construções 11276,Recife,SC,EPP
11277,17384920960981,Brasil Obras 11277,Rio de Janeiro,PR,MEI
11278,55720976431727,Beta Tecnologia 11278,Sobral,GO,ME
11279,95410774817776,Nova Segurança 11279,Belo Horizonte,GO,EPP
11280,52351596124766,Brasil Obras 11280,Recife,SC,MEI
11281,53878640367738,Gamma Construções 11281,Belo Horizonte,MA,MEI
11282,15211368884424,Prime Alimentação 11282,Curitiba,AM,MÉDIA
11283,83181294975614,Norte Transportes 11283,São Paulo,RN,MEI
11284,66122958160083,Digital Soluções 11284,Belém,BA,MÉDIA
11285,55646319119378,NORTE TRANSPORTES 11285,Salvador,RJ,EPP
11286,90607109752352,Digital Soluções 11286,Salvador,AM,MEI
11287,75333702861171,Digital Soluções 11287,Salvador,GO,EPP
11288,42238453363665,Max Limpeza 11288,Belém,PE,ME
11289,76558163132046,Brasil Obras 11289,São Paulo,MA,MÉDIA
11290,14102984456981,Omega Consultoria 11290,Salvador,MA,MÉDIA
11291,72169530212073,Omega Consultoria 11291,Rio de Janeiro,BA,MEI
11292,11258554111191,Max Limpeza 11292,Recife,MA,ME
11293,12945225338921,Top Energia 11293,Recife,RS,MEI
11294,62414394569984,Top Energia 11294,Belém,SP,EPP
11295,98838152771251,Norte Transportes 11295,Fortaleza,DF,MÉDIA
11296,14196503930059,Beta Tecnologia 11296,Porto Alegre,DF,GRANDE
11297,29572119587544,Prime Alimentação 11297,Fortaleza,RS,MÉDIA
11298,41507215507977,Nova Segurança 11298,Recife,RS,ME
11299,24743681967515,Norte Transportes 11299,Belo Horizonte,RJ,MÉDIA
11300,23246798708522,Digital Soluções 11300,Sobral,PE,MÉDIA
11301,79988712761148,Gamma Construções 11301,Fortaleza,RJ,EPP
11302,50897476999880,Alpha Serviços 11302,Brasília,SP,ME
11303,66882019226962,Gamma Construções 11303,Porto Alegre,SC,EPP
11304,13587178326672,Prime Alimentação 11304,Recife,SP,MEI
11305,46686562995193,Omega Consultoria 11305,Recife,RN,ME
11306,18531838895086,Norte Transportes 11306,Sobral,RJ,MEI
11307,19552096446794,BRASIL OBRAS 11307,Fortaleza,SP,GRANDE
11308,11511059152755,Central Sistemas 11308,Brasília,AM,ME
11309,95780061350978,Sul Engenharia 11309,Rio de Janeiro,RS,ME
11310,72406282231435,Norte Transportes 11310,Brasília,MA,MÉDIA
11311,66168683533431,Rápida Logística 11311,Sobral,SP,MEI
11312,28050872601483,Rápida Logística 11312,Curitiba,CE,MEI
11313,47169579932769,Gamma Construções 11313,Manaus,AM,MEI
11314,46300217736149,Beta Tecnologia 11314,Rio de Janeiro,PR,EPP
11315,78101290984380,DELTA SAÚDE 11315,Rio de Janeiro,PA,EPP
11316,22790392164481,Gamma Construções 11316,Porto Alegre,SC,GRANDE
11317,86253483610431,Prime Alimentação 11317,Rio de Janeiro,DF,MEI
11318,89266096503536,Delta Saúde 11318,Rio de Janeiro,RS,GRANDE
11319,42962267366535,Digital Soluções 11319,Brasília,GO,ME
11320,39323794706611,Delta Saúde 11320,Curitiba,AM,ME
11321,42660013252867,Brasil Obras 11321,Juazeiro,PA,ME
11322,99512796808932,Rápida Logística 11322,Belo Horizonte,CE,MÉDIA
11323,56186195117946,Prime Alimentação 11323,Juazeiro,DF,EPP
11324,35068627551546,Nova Segurança 11324,Salvador,GO,ME
11325,71439033592993,Top Energia 11325,Brasília,GO,MEI
11326,16170941950080,Digital Soluções 11326,Curitiba,GO,MÉDIA
11327,74159896842814,Prime Alimentação 11327,Salvador,DF,EPP
11328,29184451100781,Digital Soluções 11328,Rio de Janeiro,RN,EPP
11329,41915465425264,Prime Alimentação 11329,São Paulo,SP,EPP
11330,48079915673493,Top Energia 11330,Curitiba,SC,MÉDIA
11331,39886500902657,Prime Alimentação 11331,Juazeiro,PE,ME
11332,43759963927153,Top Energia 11332,Manaus,AM,ME
11333,21496538357885,Brasil Obras 11333,Brasília,GO,ME
11334,56389082603970,Brasil Obras 11334,Porto Alegre,SC,ME
11335,27501930183349,Beta Tecnologia 11335,Juazeiro,AM,GRANDE
11336,92785700214473,Sul Engenharia 11336,Rio de Janeiro,PE,GRANDE
11337,98128204187021,Central Sistemas 11337,Salvador,MG,EPP
11338,88209008197676,Rápida Logística 11338,Brasília,PR,MÉDIA
11339,81751488381735,Beta Tecnologia 11339,Juazeiro,BA,EPP
11340,56928977555886,Beta Tecnologia 11340,Brasília,AM,MEI
11341,63313262971231,Digital Soluções 11341,Rio de Janeiro,PR,MEI
11342,35296965316967,Gamma Construções 11342,Manaus,DF,ME
11343,13015486874178,Rápida Logística 11343,Sobral,MA,ME
11344,98935015962516,Alpha Serviços 11344,Porto Alegre,CE,MEI
11345,77291939553275,Central Sistemas 11345,Fortaleza,PE,ME
11346,88629917624810,Norte Transportes 11346,Rio de Janeiro,SP,EPP
11347,87828076493450,Omega Consultoria 11347,Recife,RJ,ME
11348,62577884920356,Top Energia 11348,Porto Alegre,AM,MEI
11349,28689623759466,Norte Transportes 11349,Recife,MA,ME
11350,15896987579379,Gamma Construções 11350,Rio de Janeiro,PA,MEI
11351,89568798354856,Digital Soluções 11351,Juazeiro,PE,EPP
11352,84180643625347,Central Sistemas 11352,Rio de Janeiro,PE,EPP
11353,26581913138671,Rápida Logística 11353,Juazeiro,PA,MEI
11354,96752327640679,Nova Segurança 11354,Fortaleza,AM,MÉDIA
11355,70945373412956,Prime Alimentação 11355,Brasília,SP,MÉDIA
11356,34302462300862,Brasil Obras 11356,Belém,SP,ME
11357,68140761988431,Norte Transportes 11357,Belo Horizonte,RN,ME
11358,36115013249494,Gamma Construções 11358,Rio de Janeiro,DF,GRANDE
11359,80333188397396,Top Energia 11359,Recife,RN,MÉDIA
11360,73368798528643,Omega Consultoria 11360,Fortaleza,PA,EPP
11361,61229119176525,Alpha Serviços 11361,São Paulo,BA,MEI
11362,94257041285924,Top Energia 11362,Belo Horizonte,DF,ME
11363,87392521950182,Digital Soluções 11363,Recife,CE,MEI
11364,19297614854933,Beta Tecnologia 11364,São Paulo,PR,ME
11365,10991333928733,Delta Saúde 11365,Belo Horizonte,PR,MEI
11366,69268676166426,Gamma Construções 11366,São Paulo,CE,MÉDIA
11367,89269899632898,Digital Soluções 11367,São Paulo,MG,ME
11368,26235208901587,Top Energia 11368,Rio de Janeiro,PR,MÉDIA
11369,93176228144819,Gamma Construções 11369,Recife,AM,MEI
11370,57679992204115,Top Energia 11370,Manaus,DF,EPP
11371,83025973725485,Delta Saúde 11371,Fortaleza,CE,EPP
11372,94221750228383,Omega Consultoria 11372,Juazeiro,CE,MÉDIA
11373,13939696434536,Gamma Construções 11373,Sobral,SP,MEI
11374,31321441746620,Delta Saúde 11374,Juazeiro,PE,MEI
11375,82818628886169,Gamma Construções 11375,Belo Horizonte,GO,EPP
11376,17299821636965,Beta Tecnologia 11376,Belém,PE,EPP
11377,43573067430551,Sul Engenharia 11377,Rio de Janeiro,PA,EPP
11378,99620047103255,Top Energia 11378,Porto Alegre,DF,ME
11379,38523849593810,Brasil Obras 11379,Brasília,CE,EPP
11380,92609989511296,Brasil Obras 11380,Juazeiro,RJ,MEI
11381,23880173625270,Beta Tecnologia 11381,Juazeiro,MG,ME
11382,81656385108166,Beta Tecnologia 11382,Porto Alegre,PA,EPP
11383,23303596484614,Alpha Serviços 11383,Sobral,GO,MEI
11384,15158382789673,Brasil Obras 11384,Brasília,DF,ME
11385,90575297730163,Central Sistemas 11385,Fortaleza,BA,MEI
11386,20503207788530,Brasil Obras 11386,Recife,MG,EPP
11387,19597319758862,Sul Engenharia 11387,Brasília,GO,MÉDIA
11388,23474077594271,Alpha Serviços 11388,Belém,CE,EPP
11389,54899893746154,Delta Saúde 11389,Manaus,GO,EPP
11390,41800946301032,Beta Tecnologia 11390,Curitiba,PA,ME
11391,82820630435673,ALPHA SERVIÇOS 11391,Manaus,RS,MEI
11392,42327695572864,Brasil Obras 11392,Salvador,RS,MÉDIA
11393,52995246769392,Max Limpeza 11393,Manaus,AM,ME
11394,87557736929112,Prime Alimentação 11394,Belém,SC,ME
11395,78337899753846,Nova Segurança 11395,Manaus,SP,EPP
11396,38276741147884,Alpha Serviços 11396,Curitiba,AM,ME
11397,85617290168161,Central Sistemas 11397,Belém,SP,MEI
11398,59605705255158,Beta Tecnologia 11398,Belém,MA,EPP
11399,83057228393874,Rápida Logística 11399,Belo Horizonte,SP,ME
11400,97327592509219,Omega Consultoria 11400,São Paulo,DF,MEI
11401,36762910222741,Alpha Serviços 11401,Curitiba,RN,GRANDE
11402,67983363282355,Beta Tecnologia 11402,Salvador,MA,MÉDIA
11403,99826228337988,Omega Consultoria 11403,Fortaleza,BA,MÉDIA
11404,37384461652623,MAX LIMPEZA 11404,São Paulo,RJ,ME
11405,34128680880962,Alpha Serviços 11405,Manaus,PE,EPP
11406,55965572320392,Brasil Obras 11406,Manaus,SC,ME
11407,45407867110390,Beta Tecnologia 11407,Sobral,BA,MÉDIA
11408,14189971898033,Brasil Obras 11408,Porto Alegre,AM,ME
11409,16219602298368,Beta Tecnologia 11409,Curitiba,AM,ME
11410,59120979237636,Rápida Logística 11410,Brasília,CE,MÉDIA
11411,28979502687886,Nova Segurança 11411,Rio de Janeiro,MG,MEI
11412,32958762905546,Delta Saúde 11412,Porto Alegre,BA,MEI
11413,17442272390187,Nova Segurança 11413,Recife,SC,ME
11414,82764798755545,Rápida Logística 11414,Juazeiro,RN,EPP
11415,79813931739180,Delta Saúde 11415,Brasília,SP,EPP
11416,60199476556496,Gamma Construções 11416,Belém,SP,ME
11417,95221686582427,Max Limpeza 11417,Salvador,PA,MEI
11418,46807409554470,Norte Transportes 11418,Sobral,SC,ME
11419,38669731140883,Alpha Serviços 11419,Belém,RN,MEI
11420,95410871174438,Beta Tecnologia 11420,Sobral,AM,EPP
11421,49031063784378,Gamma Construções 11421,Rio de Janeiro,PE,MÉDIA
11422,40898774381046,Digital Soluções 11422,São Paulo,MG,MEI
11423,31642865492833,Top Energia 11423,Recife,SP,MÉDIA
11424,15421548742180,Omega Consultoria 11424,São Paulo,AM,ME
11425,35810440460745,Nova Segurança 11425,Manaus,PE,MÉDIA
11426,11992327591050,Norte Transportes 11426,Rio de Janeiro,CE,MEI
11427,94668406434580,Norte Transportes 11427,Recife,RJ,MEI
11428,45154697266741,Gamma Construções 11428,Juazeiro,RN,ME
11429,89477580330685,Digital Soluções 11429,Salvador,MA,MÉDIA
11430,69892655770676,Prime Alimentação 11430,São Paulo,AM,EPP
11431,56521537641616,Brasil Obras 11431,Belo Horizonte,RN,MÉDIA
11432,72914815740219,Top Energia 11432,Salvador,SC,EPP
11433,56650794558037,Nova Segurança 11433,Brasília,BA,GRANDE
11434,15952032108928,Delta Saúde 11434,Brasília,DF,ME
11435,30794408290763,PRIME ALIMENTAÇÃO 11435,Rio de Janeiro,AM,MEI
11436,47903735201017,Nova Segurança 11436,Rio de Janeiro,RJ,ME
11437,68987682940982,Beta Tecnologia 11437,São Paulo,AM,ME
11438,78197044386372,Beta Tecnologia 11438,Manaus,GO,ME
11439,17378698254222,Digital Soluções 11439,Sobral,AM,EPP
11440,26531859422013,Nova Segurança 11440,Sobral,AM,EPP
11441,83209081743466,Brasil Obras 11441,Belo Horizonte,SP,ME
11442,25792453881010,Alpha Serviços 11442,Belo Horizonte,MA,GRANDE
11443,99498439754028,Prime Alimentação 11443,São Paulo,PA,ME
11444,47656656735973,Delta Saúde 11444,Belo Horizonte,SP,EPP
11445,51986502154053,Top Energia 11445,Belém,PR,EPP
11446,53149011392990,Delta Saúde 11446,São Paulo,GO,MÉDIA
11447,40826098319170,Omega Consultoria 11447,Recife,PA,MÉDIA
11448,65645918658654,Gamma Construções 11448,Porto Alegre,DF,ME
11449,38665321331820,Rápida Logística 11449,Belém,PE,EPP
11450,26710268620346,Brasil Obras 11450,Manaus,DF,ME
11451,76545670823759,Prime Alimentação 11451,Porto Alegre,MA,GRANDE
11452,19418479103230,Alpha Serviços 11452,Brasília,PR,MÉDIA
11453,35408395166279,Top Energia 11453,Manaus,MG,MEI
11454,43037696768228,BETA TECNOLOGIA 11454,Brasília,PR,MÉDIA
11455,10936922223251,Rápida Logística 11455,Sobral,RJ,EPP
11456,53172283493595,Delta Saúde 11456,Rio de Janeiro,RS,MEI
11457,68705323758621,RÁPIDA LOGÍSTICA 11457,Curitiba,CE,MEI
11458,51901635659262,Prime Alimentação 11458,Manaus,CE,ME
11459,95222620528043,Digital Soluções 11459,Sobral,BA,EPP
11460,94994020403560,Top Energia 11460,Belém,MG,MÉDIA
11461,12544616248915,Central Sistemas 11461,Sobral,PR,GRANDE
11462,47605308938316,Norte Transportes 11462,Juazeiro,AM,ME
11463,97795165881910,Top Energia 11463,Sobral,AM,MEI
11464,11388761910562,Nova Segurança 11464,Curitiba,MG,GRANDE
11465,25656402958359,Gamma Construções 11465,Curitiba,CE,EPP
11466,67169389710227,Central Sistemas 11466,Manaus,CE,ME
11467,42315283215757,Max Limpeza 11467,Curitiba,MG,GRANDE
11468,98858347664771,Beta Tecnologia 11468,Sobral,PA,GRANDE
11469,27453366587798,Gamma Construções 11469,São Paulo,SC,ME
11470,17930055283474,Digital Soluções 11470,Rio de Janeiro,CE,MEI
11471,10930461285994,Norte Transportes 11471,Manaus,AM,MEI
11472,11724898486139,Sul Engenharia 11472,Porto Alegre,PE,GRANDE
11473,45875774332234,Sul Engenharia 11473,Belém,DF,MEI
11474,78465840123221,Delta Saúde 11474,Brasília,DF,MÉDIA
11475,33811137843745,Prime Alimentação 11475,Brasília,AM,ME
11476,56829631664550,Delta Saúde 11476,Belo Horizonte,RN,MEI
11477,17977720891086,Sul Engenharia 11477,Curitiba,AM,GRANDE
11478,92019686967438,Beta Tecnologia 11478,Porto Alegre,PE,MÉDIA
11479,47949461963550,Brasil Obras 11479,Recife,RJ,MEI
11480,87844074682892,Norte Transportes 11480,Belo Horizonte,GO,MÉDIA
11481,10936975735681,Beta Tecnologia 11481,Belo Horizonte,BA,MÉDIA
